Index,URL,Name,Title,Source,Source_link,Importance,Currency,Description
294,https://www.investing.com/economic-calendar/initial-jobless-claims-294 ,initial jobless claims,United States Initial Jobless Claims,Department of Labor,https://www.dol.gov/ ,3.0,USD,"Initial Jobless Claims measures the number of individuals who filed for unemployment insurance for the first time during the past week. This is the earliest U.S. economic data, but the market impact varies from week to week.A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
295,https://www.investing.com/economic-calendar/unemployment-rate-295 ,unemployment rate,New Zealand Unemployment Rate,Statistics New Zealand,http://www.stats.govt.nz/ ,1.0,NZD,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous quarter.A higher than expected reading should be taken as negative/bearish for the NZD, while a lower than expected reading should be taken as positive/bullish for the NZD."
296,https://www.investing.com/economic-calendar/unemployment-rate-sa-296 ,unemployment rate sa,Switzerland Unemployment Rate s.a.,SECO,https://www.seco.admin.ch/seco/en/home.html ,1.0,CHF,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month.A higher than expected reading should be taken as negative/bearish for the CHF, while a lower than expected reading should be taken as positive/bullish for the CHF."
297,https://www.investing.com/economic-calendar/unemployment-rate-297 ,unemployment rate,United Kingdom Unemployment Rate,Office for National Statistics,https://www.ons.gov.uk/ ,2.0,GBP,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous three months.A higher than expected reading should be taken as negative/bearish for the GBP, while a lower than expected reading should be taken as positive/bullish for the GBP."
298,https://www.investing.com/economic-calendar/unemployment-rate-298 ,unemployment rate,Japan Unemployment Rate,Statistics Bureau,http://www.stat.go.jp/english/index.htm ,1.0,JPY,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month. The data tends to have a muted impact relative to employment data from other countries because the Japanese economy is more reliant on the industrial sector than personal spending.A higher than expected reading should be taken as negative/bearish for the JPY, while a lower than expected reading should be taken as positive/bullish for the JPY."
299,https://www.investing.com/economic-calendar/unemployment-rate-299 ,unemployment rate,European Unemployment Rate,Eurostat,http://ec.europa.eu/eurostat ,2.0,EUR,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month. The data tends to have a muted impact as there are several earlier indicators related to labor conditions in the euro zone.A higher than expected reading should be taken as negative/bearish for the EUR, while a lower than expected reading should be taken as positive/bullish for the EUR."
300,https://www.investing.com/economic-calendar/unemployment-rate-300 ,unemployment rate,United States Unemployment Rate,Bureau of Labor Statistics,https://www.bls.gov/news.release/empsit.nr0.htm ,3.0,USD,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month. A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
301,https://www.investing.com/economic-calendar/unemployment-rate-301 ,unemployment rate,Canada Unemployment Rate,Statistics Canada,http://www.statcan.gc.ca/eng/start ,2.0,CAD,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month. A higher than expected reading should be taken as negative/bearish for the CAD, while a lower than expected reading should be taken as positive/bullish for the CAD."
302,https://www.investing.com/economic-calendar/unemployment-rate-302 ,unemployment rate,Australia Unemployment Rate,Australian Bureau of Statistics,http://www.abs.gov.au/ ,2.0,AUD,"The Unemployment Rate measures the percentage of the total work force that is unemployed and actively seeking employment during the previous month. A higher than expected reading should be taken as negative/bearish for the AUD, while a lower than expected reading should be taken as positive/bullish for the AUD."
303,https://www.investing.com/economic-calendar/unit-labor-costs-303 ,unit labor costs,United States Unit Labor Costs QoQ,Bureau of Labor Statistics of the US Department of Labor,https://www.bls.gov/news.release/prod2.nr0.htm ,2.0,USD,"Unit Labor Costs measure the annualized change in the price businesses pay for labor, excluding the farming industry. It is a leading indicator of consumer inflation.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
304,https://www.investing.com/economic-calendar/visitor-arrivals-304 ,visitor arrivals,New Zealand Visitor Arrivals MoM,Statistics New Zealand,http://www.stats.govt.nz/ ,1.0,NZD,"Visitor Arrivals measures the change in the number of short-term overseas visitors to New Zealand. Tourism plays an important role in the economy with approximately 10% of the population employed by the tourism industry.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
305,https://www.investing.com/economic-calendar/wholesale-inventories-305 ,wholesale inventories,United States Wholesale Inventories MoM,US Census Bureau,http://www.census.gov/ ,1.0,USD,"Wholesale Inventories measures the change in the total value of goods held in inventory by wholesalers.A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
306,https://www.investing.com/economic-calendar/wholesale-sales-306 ,wholesale sales,Canada Wholesale Sales MoM,Statistics Canada,http://www.statcan.gc.ca/eng/start ,2.0,CAD,"Wholesale Sales measures the change in the total value of sales at the wholesale level. It is a leading indicator of consumer spending.A higher than expected reading should be taken as positive/bullish for the CAD, while a lower than expected reading should be taken as negative/bearish for the CAD."
307,,,,,,,,
308,https://www.investing.com/economic-calendar/mi-leading-index-308 ,mi leading index,Australia MI Leading Index MoM,Australian Industry Group,https://melbourneinstitute.unimelb.edu.au/publications/macroeconomic-reports ,1.0,AUD,"The Westpac/Melbourne Institute (MI) Leading Index is a composite index based on nine economic indicators, which is designed to predict the direction of the economy.The data is compiled from economic indicators related to consumer confidence, housing, stock market prices, money supply, and interest rate spreads. The report tends to have a muted impact because most of the indicators used in the calculation are released previously. A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
309,,,,,,,,
310,https://www.investing.com/economic-calendar/zew-economic-sentiment-310 ,zew economic sentiment,European ZEW Economic Sentiment,ZEW,http://www.zew.de/en/publikationen/zew-gutachten-und-forschungsberichte/forschungsberichte/konjunktur/zew-finanzmarktreport/ ,2.0,EUR,"The Zentrum fur Europaische Wirtschaftsforschung (ZEW) Economic Sentiment Index rates the relative six-month economic outlook for the euro zone. On the index, a level above zero indicates optimism, below indicates pessimism. It is a leading indicator of economic health. The reading is compiled from survey of about 350 German institutional investors and analysts.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
311,,,,,,,,
312,,,,,,,,
313,https://www.investing.com/economic-calendar/house-price-index-313 ,house price index,United Kingdom House Price Index (HPI) YoY,Office for National Statistics,https://www.ons.gov.uk/economy/inflationandpriceindices ,1.0,GBP,"The Office for National Statistics House Price Index measures the change in the selling price of homes. This data tends to have a relatively mild impact because there are several earlier indicators related to house prices.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
314,,,,,,,,
315,,,,,,,,
316,,,,,,,,
317,https://www.investing.com/economic-calendar/core-cpi-317 ,core cpi,European Core Consumer Price Index (CPI) YoY,Eurostat,http://ec.europa.eu/eurostat/ ,2.0,EUR,"The Core Consumer Price Index (CPI) measures the change in the price of goods and services purchased by consumers, excluding food, energy, alcohol, and tobacco. The data has a relatively mild impact because overall CPI is the European Central Bank's mandated inflation target.  A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
318,https://www.investing.com/economic-calendar/ecb-economic-bulletin-318 ,ecb economic bulletin,European Central Bank (ECB) Economic Bulletin,European Central Bank,http://www.ecb.europa.eu/pub/economic-bulletin/html/index.en.html ,2.0,EUR,The European Central Bank's (ECB) Economic Bulletin (formerly Monthly Bulletin) contains the statistical data that policymakers evaluate when setting interest rates. The report also provides detailed analysis of current and future economic conditions from the bank's perspective. The Economic Bulletin is published two weeks after the monetary policy meeting of the Governing Council of the ECB.
319,https://www.investing.com/economic-calendar/boj-monthly-report-319 ,boj monthly report,Bank of Japan (BoJ) Monthly Report,Bank of Japan,http://www.boj.or.jp/en/theme/seisaku/handan/gp/index.htm ,2.0,JPY,The Bank of Japan's (BoJ) monthly report contains the statistical data that policymakers evaluate when setting interest rates. The report also provides detailed analysis of current and future economic conditions from the bank's perspective.
320,https://www.investing.com/economic-calendar/michigan-consumer-sentiment-320 ,michigan consumer sentiment,United States Michigan Consumer Sentiment,University of Michigan,http://thomsonreuters.com/en/products-services/financial/investment-management.html ,2.0,USD,"The University of Michigan Consumer Sentiment Index rates the relative level of current and future economic conditions. There are two versions of this data released two weeks apart, preliminary and revised. The preliminary data tends to have a greater impact. The reading is compiled from a survey of around 500 consumers.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
321,https://www.investing.com/economic-calendar/private-sector-credit-321 ,private sector credit,Australia Private Sector Credit MoM,Reserve Bank of Australia,http://www.rba.gov.au/ ,1.0,AUD,"Private Sector Credit measures the change in the total value of new credit issued to consumers and businesses.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
322,,,,,,,,
323,https://www.investing.com/economic-calendar/ny-empire-state-manufacturing-index-323 ,ny empire state manufacturing index,United States NY Empire State Manufacturing Index,Federal Reserve Bank of New York,https://www.newyorkfed.org/survey/empire/empiresurvey_overview.html ,2.0,USD,"The Empire State Manufacturing Index rates the relative level of general business conditions New York state. A level above 0.0 indicates improving conditions, below indicates worsening conditions. The reading is compiled from a survey of about 200 manufacturers in New York state.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
324,https://www.investing.com/economic-calendar/fed-chairman-bernanke-testifies-324 ,fed chairman bernanke testifies,United States Federal Reserve Chairman Bernanke Testifies,Federal Reserve,http://www.federalreserve.gov/newsevents/testimony/2016testimony.htm ,3.0,USD,"Federal Reserve Chairman Ben Bernanke (February 2006 - January 2014) is to testify on the economic outlook and recent monetary policy actions before the Joint Economic Committee, in Washington DC. The testimony is in two parts; the first is a prepared statement, then the committee conducts a question and answer session. The Q&A portion of the testimony can see heavy market volatility for the duration."
325,https://www.investing.com/economic-calendar/ibd-tipp-economic-optimism-325 ,ibd tipp economic optimism,United States IBD/TIPP Economic Optimism,"Investor's Business Daily (IBD), TechnoMetrica Institute of Policy and Politics (TIPP)",https://www.investors.com/news/economy/ibdtipp-poll-economic-optimism-index/ ,1.0,USD,"The Investor's Business Daily (IBD), TechnoMetrica Institute of Policy and Politics (TIPP) Economic Optimism Index rates the relative level of economic conditions, including six-month economic outlook, personal financial outlook and confidence in federal economic policies. A level above 50.0 indicates optimism; below indicates pessimism.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
326,https://www.investing.com/economic-calendar/boc-monetary-policy-report-326 ,boc monetary policy report,Bank of Canada (BoC) Monetary Policy Report,Bank of Canada,http://www.bankofcanada.ca/publications/mpr/?page_moved=1 ,2.0,CAD,The Bank of Canada's Monetary Policy Report gives investors a detailed insight into the economic conditions that influenced the decision on where to set interest rates.Released quarterly.
327,https://www.investing.com/economic-calendar/house-price-index-327 ,house price index,United States House Price Index (HPI) MoM,Office of Federal Housing Enterprise Oversight (OFHEO),https://www.fhfa.gov/DataTools/Downloads/pages/house-price-index.aspx ,1.0,USD,"The House Price Index (HPI) is a broad measure of the movement of single-family house prices, with mortgages backed by Fannie Mae or Freddie Mac. This report helps to analyze the strength of the US housing market, which helps to analysis the economy as a whole.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
328,https://www.investing.com/economic-calendar/tokyo-core-cpi-328 ,tokyo core cpi,Japan Tokyo Core Consumer Price Index (CPI) YoY,Statistics Bureau,http://www.stat.go.jp/english/data/cpi/ ,2.0,JPY,"The Tokyo Core Consumer Price Index (CPI) measures the change in the price of goods and services purchased by consumers in Tokyo, excluding fresh food.A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
329,https://www.investing.com/economic-calendar/s-p-cs-hpi-composite-20-n.s.a.-329 ,s p cs hpi composite 20 n.s.a.,United States S&P/Case-Shiller HPI Composite - 20 n.s.a. YoY,Standard & Poor's,https://www.spglobal.com/spdji/en/indices/indicators/sp-corelogic-case-shiller-20-city-composite-home-price-nsa-index/#overview ,2.0,USD,"The S&P/Case-Shiller House Price Index measures the change in the selling price of single-family homes in 20 metropolitan areas.A higher than expected reading should be taken as positive/bullish for the USD,while a lower than expected reading should be taken as negative/bearish for the USD."
330,https://www.investing.com/economic-calendar/gfk-consumer-confidence-330 ,gfk consumer confidence,United Kingdom GfK Consumer Confidence,GfK NOP,http://www.gfk.com/en-gb/ ,1.0,GBP,"Gfk Consumer Confidence measures the level of consumer confidence in economic activity. A reading above zero indicates optimism; below indicates pessimism.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
331,https://www.investing.com/economic-calendar/employment-cost-index-331 ,employment cost index,United States Employment Cost Index QoQ,Bureau of Labor Statistics,https://www.bls.gov/news.release/eci.nr0.htm ,2.0,USD,"The Employment Cost Index measures the change in the price businesses and the government pay for civilian labor. A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
332,https://www.investing.com/economic-calendar/german-unemployment-change-332 ,german unemployment change,Germany Unemployment Change,Destatis,https://www.destatis.de/EN/Themes/Labour/Labour-Market/Unemployment/_node.html ,2.0,EUR,"German Unemployment Change measures the change in the number of unemployed people during the previous month.A higher than expected reading should be taken as negative/bearish for the EUR, while lower than expected reading should be taken as positive/bullish for the EUR."
333,https://www.investing.com/economic-calendar/challenger-job-cuts-333 ,challenger job cuts,United States Challenger Job Cuts YoY,"Challenger, Gray & Christmas, Inc. ",https://www.challengergray.com/tags/job-cut-report/ ,1.0,USD,"Challenger Job Cuts measures the change in the number of job cuts announced by employers.A higher than expected reading should be taken as negative/bearish for the USD, while a lower than expected reading should be taken as positive/bullish for the USD."
334,https://www.investing.com/economic-calendar/nationwide-consumer-confidence-334 ,nationwide consumer confidence,United Kingdom Nationwide Consumer Confidence,Nationwide,http://www.nationwide.co.uk/default.htm ,2.0,GBP,"Nationwide Consumer Confidence measures the level of consumer confidence in economic activity. It is a leading indicator as it can predict consumer spending, which plays a major role in overall economic activity. Higher readings point to higher consumer optimism.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
335,https://www.investing.com/economic-calendar/rba-monetary-policy-statement-335 ,rba monetary policy statement,Reserve Bank of Australia (RBA) Monetary Policy Statement,Reserve Bank of Australia,https://www.rba.gov.au/publications/smp/ ,2.0,AUD,The Reserve Bank of Australia's (RBA) quarterly monetary policy statement provides valuable insight into the bank's perspective on economic conditions and inflation.
336,https://www.investing.com/economic-calendar/wage-price-index-336 ,wage price index,Australia Wage Price Index QoQ,Australian Bureau of Statistics,http://www.abs.gov.au/ausstats/abs@.nsf/mf/6345.0 ,2.0,AUD,"The Wage Price Index measures the change in the price businesses and the government pay for labor, excluding bonuses. It is a leading indicator of consumer price inflation. A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
337,,,,,,,,
338,https://www.investing.com/economic-calendar/business-nz-pmi-338 ,business nz pmi,New Zealand Business NZ Purchasing Managers Index (PMI),Business NZ,http://www.businessnz.org.nz/business-issues/manufacturing ,2.0,NZD,"The Business NZ Purchasing Managers' Index (PMI) measures the activity level of purchasing managers in the manufacturing sector. A reading above 50 indicates expansion; a reading below 50 indicates contraction. It gives an indication about the health of the manufacturing section and production growth in New Zealand.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
339,https://www.investing.com/economic-calendar/french-non-farm-payrolls-339 ,french non farm payrolls,France Non-Farm Payrolls QoQ,INSEE,http://www.insee.fr/en/accueil ,1.0,EUR,"French Non-farm Payrolls measures the change in the number of employed people, excluding the farming industry and government.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
340,https://www.investing.com/economic-calendar/french-manufacturing-pmi-340 ,french manufacturing pmi,France Manufacturing Purchasing Managers Index (PMI),Markit Economics,https://www.markiteconomics.com/public ,2.0,EUR,"The French Manufacturing Purchasing Manager's Index (PMI) measures the activity level of purchasing managers in the manufacturing sector. A reading above 50 indicates expansion in the sector; a reading below 50 indicates contraction. Traders watch these surveys closely as purchasing managers usually have early access to data about their company’s performance, which can be a leading indicator of overall economic performance.A higher than expected reading should be taken as positive/bullish for the EUR, while a lower than expected reading should be taken as negative/bearish for the EUR."
341,https://www.investing.com/economic-calendar/french-services-pmi-341 ,french services pmi,France Services Purchasing Managers Index (PMI),Markit Economics,https://www.markiteconomics.com/public ,2.0,EUR,"The French Services Purchasing Managers' Index (PMI) measures the activity level of purchasing managers in the services sector.The report is based on surveys of over 300 business executives in private sector services companies.Data is usually released on the third working day of each month.Each response is weighted according to the size of the company and its contribution to total manufacturing or services output accounted for by the sub-sector to which that company belongs.Replies from larger companies have a greater impact on the final index numbers than those from small companies. Results are presented by question asked, showing the percentage of respondents reporting an improvement, deterioration or no change since the previous month.From these percentages, an index is derived: a level of 50.0 signals no change since the previous month, above 50.0 signals an increase (or improvement), below 50.0 a decrease (or contraction). Traders watch these surveys closely as purchasing managers usually have early access to data about their company’s performance, which can be a leading indicator of overall economic performance.A higher than expected reading should be taken as positive/bullish for the EUR , while a lower than expected reading should be taken as negative/bearish for the EUR."
342,https://www.investing.com/economic-calendar/inflation-expectations-342 ,inflation expectations,New Zealand Inflation Expectations QoQ,Reserve Bank of New Zealand,https://www.rbnz.govt.nz/statistics/m13 ,2.0,NZD,"Inflation Expectations measures the percentage that business managers expect the price of goods and services to change annually during the next two years. The data is released quarterly. A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
343,https://www.investing.com/economic-calendar/gdp-price-index-343 ,gdp price index,United States Gross Domestic Product (GDP) Price Index QoQ,Bureau of Economic Analysis,https://www.bea.gov/newsreleases/national/gdp/gdpnewsrelease.htm ,2.0,USD,"The GDP Price Index measures the annualized change in the price of all goods and services included in gross domestic product.It is the broadest inflationary indicator.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
344,https://www.investing.com/economic-calendar/national-core-cpi-344 ,national core cpi,Japan National Core Consumer Price Index (CPI) YoY,Statistics Bureau,http://www.stat.go.jp/english/data/cpi/ ,2.0,JPY,"The National Core Consumer Price Index (CPI) measures the change in the price of goods and services purchased by consumers, excluding fresh food. A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
345,https://www.investing.com/economic-calendar/mi-inflation-gauge-345 ,mi inflation gauge,Australia MI Inflation Gauge MoM,Melbourne Institute,http://melbourneinstitute.com/miaesr/publications/indicators/tdsec.html ,1.0,AUD,"The Melbourne Institute (MI) Inflation Gauge measures the change in the price of goods and services purchased by consumers. The data is designed to mimic the quarterly government-released CPI data.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
346,https://www.investing.com/economic-calendar/commodity-prices-346 ,commodity prices,Australia Commodity Prices YoY,Reserve Bank of Australia,http://www.rba.gov.au/ ,1.0,AUD,"Commodity Prices measures the change in the selling price of exported commodities. The commodity sector accounts for over half of Australia's export income.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
347,https://www.investing.com/economic-calendar/aig-services-index-347 ,aig services index,Australian Industry Group (AIG) Services Index,Australian Industry Group ,https://www.aigroup.com.au/ ,1.0,AUD,"The Australian Industry Group (AIG) Services Index rates the relative level of business conditions among service-based companies. On the index, a reading above 50 indicates industry expansion, below indicates contraction.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
348,,,,,,,,
349,https://www.investing.com/economic-calendar/aig-construction-index-349 ,aig construction index,Australian Industry Group (AIG) Construction Index,Australian Industry Group,https://www.aigroup.com.au/ ,1.0,AUD,"The Australian Industry Group (AIG) Construction Index rates the relative level of business conditions among construction companies. On the index, a reading above 50 indicates industry expansion, below indicates contraction.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
350,https://www.investing.com/economic-calendar/rba-governor-stevens-speaks-350 ,rba governor stevens speaks,Reserve Bank of Australia (RBA) Governor Stevens Speaks,Reserve Bank of Australia,http://www.rba.gov.au/speeches/index.html ,2.0,AUD,"Reserve Bank of Australia (RBA) Governor Glenn Stevens (September 2006 - September 2013) is to speak. As the head of the RBA, which sets short term interest rates, he has a major influence over the value of the Australian dollar. Traders watch his speeches closely as they are often used to drop subtle hints regarding future monetary policy and interest rate shifts.His comments may determine a short-term positive or negative trend. "
351,https://www.investing.com/economic-calendar/fomc-member-fisher-speaks-351 ,fomc member fisher speaks,U.S. Federal Reserve (Fed) Member Fisher Speaks,Federal Reserve Bank of Dallas,http://dallasfed.org/news/speeches/fisher/index.cfm ,2.0,USD,Federal Reserve Bank of Dallas President and Federal Open Market Committee (FOMC) voting member (2008 and 2011) Richard Fisher is to speak. FOMC members are responsible for setting the benchmark interest rate and their speeches are closely watched for indications on the future possible direction of monetary policy.His comments may determine a short-term positive or negative trend.
352,https://www.investing.com/economic-calendar/terms-of-trade-index-352 ,terms of trade index,New Zealand Terms of Trade Index QoQ,Statistics New Zealand,http://www.stats.govt.nz/ ,1.0,NZD,"The Terms of Trade Index measures the ratio of an export to the price of an import, per commodity. Because New Zealand's economy relies so highly on exports, this number gives an important indication of the nation's growth.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
353,,,,,,,,
354,,,,,,,,
355,https://www.investing.com/economic-calendar/housing-starts-355 ,housing starts,Australia Housing Starts QoQ,Housing Industry Association,http://hia.com.au/ ,1.0,AUD,"Housing Starts measures the change in the number of new residential buildings that began construction during the reported month.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
356,https://www.investing.com/economic-calendar/boe-inflation-letter-356 ,boe inflation letter,Bank of England (BoE) Inflation Letter,Bank of England,https://www.bankofengland.co.uk/ ,2.0,GBP,"In the event that the annualized rate of Consumer Price Inflation (CPI) deviates by more than 1% from the mandated target rate of 2%, the Governor of the Bank of England is required to write an open letter to the chancellor of the exchequer explaining what is being done to address the situation. "
357,https://www.investing.com/economic-calendar/westpac-consumer-sentiment-357 ,westpac consumer sentiment,New Zealand Westpac Consumer Sentiment,Westpac Banking Corporation,https://www.westpac.com.au/ ,2.0,NZD,"The Westpac Consumer Sentiment Index measures the change in the level of consumer confidence in economic activity. On the index, a level above 100.0 indicates optimism, below indicates pessimism. The data is compiled from a survey of about 1,200 consumers which asks respondents to rate the relative level of past and future economic conditions.A higher than expected reading should be taken as positive/bullish for the NZD, while a lower than expected reading should be taken as negative/bearish for the NZD."
358,https://www.investing.com/economic-calendar/rba-financial-stability-review-358 ,rba financial stability review,Reserve Bank of Australia (RBA) Financial Stability Review,Reserve Bank of Australia,https://www.rba.gov.au/publications/fsr/ ,2.0,AUD,The Reserve Bank of Australia's Financial Stability Review is released twice per year and contains an assessment of conditions in the financial system and potential risks to financial stability.
359,https://www.investing.com/economic-calendar/gfk-german-consumer-climate-359 ,gfk german consumer climate,Germany GfK Consumer Climate,GfK,https://www.gfk.com/press ,2.0,EUR,"The Gfk German Consumer Climate Index measures the level of consumer confidence in economic activity. The data is compiled from a survey of about 2,000 consumers which asks respondents to rate the relative level of past and future economic conditions. A higher than expected reading should be taken as positive/bullish for the EUR,while a lower than expected reading should be taken as negative/bearish for the EUR."
360,https://www.investing.com/economic-calendar/kof-leading-indicators-360 ,kof leading indicators,Switzerland KOF Leading Indicators,KOF Economic Research Agency,https://kof.ethz.ch/en/forecasts-and-indicators/indicators.html ,2.0,CHF,"The KOF Leading Indicators Index is designed to predict the direction of the economy over the following six months. The index is a composite reading of 12 economic indicators related to banking confidence, production, new orders, consumer confidence and housing.A higher than expected reading should be taken as positive/bullish for the CHF, while a lower than expected reading should be taken as negative/bearish for the CHF."
361,https://www.investing.com/economic-calendar/household-spending-361 ,household spending,Japan Household Spending YoY,Statistics Bureau,http://www.stat.go.jp/english/index.htm ,2.0,JPY,"Household Spending measures the change in the inflation-adjusted value of all expenditures by consumers.A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
362,https://www.investing.com/economic-calendar/seco-consumer-climate-362 ,seco consumer climate,Switzerland SECO Consumer Climate,SECO,https://www.seco.admin.ch/seco/en/home.html ,2.0,CHF,"The State Secretariat for Economic Affairs (SECO) Consumer Climate Index measures the level of consumer confidence in economic activity. On the index, a level above zero indicates optimism; below indicates pessimism.A higher than expected reading should be taken as positive/bullish for the CHF, while a lower than expected reading should be taken as negative/bearish for the CHF."
363,https://www.investing.com/economic-calendar/nationwide-hpi-363 ,nationwide hpi,United Kingdom Nationwide HPI MoM,Nationwide Building Society ,https://www.nationwidehousepriceindex.co.uk/reports ,2.0,GBP,"The Nationwide Housing Price Index (HPI) measures the change in the selling price of homes with mortgages backed by Nationwide. It is the U.K.'s second earliest report on housing inflation.A higher than expected reading should be taken as positive/bullish for the GBP, while a lower than expected reading should be taken as negative/bearish for the GBP."
364,,,,,,,,
365,https://www.investing.com/economic-calendar/mi-inflation-expectations-365 ,mi inflation expectations,Australia MI Inflation Expectations,Melbourne Institute,http://www.melbourneinstitute.com/ ,1.0,AUD,"Melbourne Institute (MI) Inflation Expectations measures the percentage that consumers expect the price of goods and services to change during the next 12 months.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
366,https://www.investing.com/economic-calendar/m2-money-stock-366 ,m2 money stock,Japan M2 Money Stock YoY,Bank of Japan,http://www.boj.or.jp/en/ ,1.0,JPY,"Monetary aggregates, known also as ""money supply"", is the quantity of currency available within the economy to purchase goods and services. Depending on the degree of liquidity chosen to define an asset as money, various monetary aggregates are distinguished: M0, M1, M2, M3, M4, etc. Not all of them are used by every country. Note that methodology of calculating money supply varies between countries. M2 is a monetary aggregate that includes all physical currency circulating in the economy (banknotes and coins), operational deposits in central bank, money in current accounts, saving accounts, money market deposits and small certificates of deposit. Excess money supply growth potentially can cause inflation and generate fears that the government may tighten money growth by allowing the interest rates to rise which in turn, lowers future prices. M2 = Currency in circulation + demand deposits (private sector) + time and savings deposits (private sector).A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
367,https://www.investing.com/economic-calendar/boj-governor-shirakawa-speaks-367 ,boj governor shirakawa speaks,Bank of Japan (BoJ) Governor Shirakawa Speaks,Bank of Japan,http://www.boj.or.jp/en/announcements/release_2016/index.htm/ ,2.0,JPY,"Bank of Japan (BOJ) Governor Masaaki Shirakawa (April 2008 - April 2013) is to speak. As head of the BOJ, which sets short term interest rates, he has a major influence over the value of the yen. Traders watch his speeches closely as they are often used to drop subtle hints regarding future monetary policy and interest rate shifts.His comments may determine a short-term positive or negative trend. "
368,https://www.investing.com/economic-calendar/sec-kashkari-speaks-368 ,sec kashkari speaks,United States Interim Assistant Secretary Kashkari Speaks,, ,3.0,USD,"Senior adviser to the to U.S. Treasury Secretary Henry Paulson, Neel Kasharki is to speak. His speeches can be used to signal policy shifts to the public and to foreign governments."
369,https://www.investing.com/economic-calendar/federal-budget-balance-369 ,federal budget balance,United States Federal Reserve Budget Balance,Department of the Treasury,https://www.fiscal.treasury.gov/ ,2.0,USD,"The Federal Budget Balance measures the difference in value between the federal government's income and expenditure during the reported month. A positive number indicates a budget surplus, a negative number indicates a deficit. A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
